GeneID,CRISPRn Viability Z score (olap and talaz screen),CRISPRn Drug Effect Z score (olap screen),CRISPRn Olaparib sgRNA Drug Effect Zcount,CRISPRn Olaparib Gene Rank,CRISPRn Drug Effect Z score (talaz screen),CRISPRn Talazoparib sgRNA Drug Effect Zcount,CRISPRn Talazoparib Gene Rank,CRISPRi Viability Z score (olap screen),CRISPRi Drug Effect Z score (olap screen),CRISPRi Olaparib sgRNA Drug Effect Zcount,CRISPRi Olaparib Gene Rank,CRISPRi Viability Z score (talaz screen),CRISPRi Drug Effect Z score (talaz screen),CRISPRi Talazoparib sgRNA Drug Effect Zcount,CRISPRi Talazoparib Gene Rank
TRMT10C,-5.67106857933971,-5.65330760999467,3,204.91273700213,-2.39424049996898,2,2432.30326959872,-15.9484301017384,-7.87204559128181,3,264.613715110513,-17.4798089194188,-7.9195247842722996,0,313.56384940841
GMNN,-2.51134635196879,0.438970493145761,0,11062.9297267957,0.7252295382389,0,5444.89501172448,-20.0489593786484,-3.69882245806785,3,817.131543035003,-21.2104176206919,-7.9094427447354,1,124.439302036181
RNASEH2B,-0.0654263970772039,-14.7914592963734,4,5.82847668325146,-10.1186880941072,3,30.186980338749,-0.128522969621483,-8.38142476867777,3,54.271155573536,-0.857405619429518,-7.86017078765918,0,106.548480209112
MVD,-8.99627212235126,-1.81855497781213,0,3072.02096098267,-0.0348873953656718,0,3603.33373326011,-21.1545154811613,-3.06574742623398,1,1502.16973997235,-21.9937551988576,-7.82195057689903,4,452.707379075244
ARF4,-8.4630755856488,1.16216965396744,1,11972.1027757914,-1.53516767098766,1,3689.10381746426,-13.3842507717282,-1.37154549640595,1,6192.39514334291,-12.857069413336,-7.81165593638645,0,117.799837811075
CENPE,-1.94963263618746,-3.11016932746736,2,788.799452982009,-2.26126350549444,1,1554.77215824802,-6.10917821720386,-2.06889885237247,0,1443.8135003073,-7.5559378047287,-7.80497660843731,0,66.4863069400071
LIG3,-2.64832117984802,-4.03692516732365,2,296.977313507066,-11.5872418362729,5,10.0265958699292,-6.36820751277435,-2.39531986268884,2,1049.20324741937,-8.56905996080261,-7.75822816719826,0,53.1107214221599
C12orf4,1.57895666207313,3.13393968042202,0,16424.3427155457,5.75337343167136,0,17277.8709490766,0.939739719075108,-1.62183764097697,0,1256.87319430506,0.350421325116646,-7.75295653837865,1,64.7922360255497
ZSWIM5,-0.0212057987199626,0.400132348297508,0,10293.9623949239,0.544774253068532,0,10056.9952039452,1.54808089270146,-5.31960534652308,2,903.208008406149,0.681602933478246,-7.73136090304247,1,278.158795119057
PSMA7,-10.8697918848666,-1.58297504838596,0,2741.88879003424,-2.03790295470973,1,2975.60280208838,-12.5749616988333,-2.89405715704023,1,1418.57890295051,-12.0389452479565,-7.72310840413321,1,274.869668268724
PPP2R4,-10.8175754676317,-3.87324523778302,3,748.379102110324,-2.46305063148861,2,2348.12099831419,0.320948600551495,-0.989280158070196,1,5190.40607547099,-0.354987578180811,-7.62590549813926,1,87.7173264394196
PDCD11,-9.61879620503251,-0.773727585875237,2,6524.1205950376,-4.85681615074986,2,618.058082013958,-26.5222295425212,-4.1944274507758,3,560.570837984589,-25.9333233739556,-7.62086506261273,3,290.642633546789
UMPS,-7.11813849726292,-4.62084398362964,2,1005.43713399562,-1.21350744013577,1,6291.55803324987,-11.0142979374982,-2.42982573000531,1,2499.1668051187,-10.7934037306975,-7.60961930679964,4,109.476910403016
IARS2,-7.46520624114458,0.150437805366872,0,10291.0090944247,-0.279019790141632,1,8583.01289049978,-19.5863337976977,-4.46481645640999,3,652.538554114219,-19.6687277886253,-7.5769365370949,2,453.316290569408
RCL1,-8.58861035394687,-0.999439234512728,0,4065.07743426953,0.869080689147482,0,12035.5352888989,-19.5592473899467,-0.123230773091245,1,11051.0039872078,-22.0323901976649,-7.5467362285503,0,193.649444873183
COX5A,-3.8748959130425,-2.95332042104301,1,1644.16118085107,-4.73337918065401,3,175.82748246643,-9.76062414318138,-7.43777737709266,3,100.929991022523,-8.87982951440518,-7.39252972374008,0,74.2862059702593
DSCC1,-2.08674241780454,-8.60036085262861,4,34.7784646784008,-9.19158948927488,3,21.4982872260957,-1.5829417636474,-1.5171506124963,1,1321.61935670753,-3.0742502302289,-7.38957360343815,2,316.892313165357
MRPL42,-5.9956838112235,1.80318949088016,0,14658.2567696832,-4.76989577663512,3,482.224398076391,-13.1259915664476,-7.12888152190582,4,140.08328377931,-13.2576886997207,-7.3744549366273,0,170.817287143781
JUNB,-0.738561314375625,-3.8598779008736,3,212.248514489444,-1.95560863265883,0,1793.14400836505,-10.7126617768871,-7.4099958044746,5,146.50749145335,-12.0427036278851,-7.34615702608419,0,322.981739423344
ATAD2B,0.0475103095508688,-0.167855056685846,0,6440.16989886185,1.37159458438801,0,16006.9350823344,-2.40258388648889,-0.639998631851415,0,5093.85898352833,-1.96043279838088,-7.33586008113569,1,1282.55790580174
PRMT1,-13.2928756494811,-4.14672279128315,2,1062.47813070558,-0.0862492460028139,0,7185.89995701558,-10.6837237306694,-0.655555764767279,0,4802.15085898222,-9.68989453198135,-7.31786445618758,0,230.57283174574
RAD51AP1,0.604096409495803,-4.56415495618748,2,232.666274861159,-8.77978606555757,4,56.4139185674321,-1.01822642379329,-1.15974021301139,1,2653.19331776783,-1.57526103245384,-7.29349162729284,0,45.8571497891952
TAF7,-7.04678367542151,-2.59504239668335,1,2910.87468268252,0.942593555045161,0,13919.6579891738,-6.48671420537647,-1.79490901666812,0,2087.20632439848,-7.01968208377092,-7.28047544721549,0,1320.5095369875
BORA,-1.55887559574859,2.33877400452499,0,10604.0069731166,-3.37388421492916,3,608.409094628082,-12.5001021129441,-1.65199957098603,1,2396.57321549221,-10.5066068673626,-7.27919515972134,2,136.041005512878
MRPL41,-9.6766457249085,-1.95801687883401,2,2834.46638520127,-2.36455252766719,2,2082.40679047878,-11.3715457187785,-10.8900044923314,5,18.4867204432471,-13.8363749795524,-7.24516219309207,0,105.258621734348
SLX4,-1.06015815227495,-4.34786293521499,2,348.061820170746,-5.5610619084538,2,144.135915270868,-1.6139621426169,-3.45001133082031,2,797.455247207796,-1.7389497539988,-7.21682171824743,3,65.9029795796434
RPA3,-12.2999100586275,-3.8639039491687,2,1299.08417785411,-6.48177023708538,3,333.452909321842,-22.9726383693825,0.375821235614983,1,14400.2098514557,-23.2767351424017,-7.21088031122086,4,399.971998039771
RFC3,-15.4510163916555,2.37180495829694,2,15614.0757387474,0.766137454761594,1,9581.27062327095,-19.3554916958104,-5.96024149706066,2,734.861859364144,-18.9057153754919,-7.18434384361966,3,457.533703510052
ATXN2L,-2.32869738660926,-1.32506779395644,1,4697.52186577659,-0.576916020234744,0,5937.68338207653,-9.14402899959924,-4.77575884375119,3,402.782351427344,-9.56774016564177,-7.16065032605281,4,120.373834190629
C22orf29,1.11074222972785,-1.45514371185834,1,2278.11375619214,-0.32035635213009,0,4273.91603421007,-6.23807189213844,1.80459161829628,0,12189.1892496113,-6.93076209856213,-7.1311867813407,3,162.81869763335
WDHD1,-10.4190683064158,-3.04996200877179,2,3747.29575702074,-2.95717773937931,2,2454.893758854,-15.3332702336783,-6.56273921129321,3,123.247173001768,-16.4952212985248,-7.10600695163711,3,159.333897435995
PPP4C,-13.6929242666531,-5.49031145922435,3,145.085672715846,-0.713233666930157,0,4566.84453081962,-5.25002583736674,-3.44765873124726,2,612.252010783488,-7.23931809320776,-7.10295882630397,1,92.3175854781131
MCMBP,-7.0685947129163,-1.88091153620607,0,3736.75074402351,-2.69539320924317,2,1134.76010273922,-0.278774674450678,-1.02200934924107,0,1510.10230700184,-1.99817295411329,-7.08256180629927,2,230.734388585848
MRPS27,-6.24796804173029,-3.63615029699215,1,1593.6153576436,-3.1007807009762,1,1503.50472931509,-9.82906352782725,-8.03286560076951,5,64.1117838089326,-11.8328596873392,-7.04931325579524,0,254.384521031224
HUWE1,-4.83308032066056,-3.56916525029429,1,914.145159987639,-3.23932930004466,1,560.688216364655,-7.77791868330928,-3.39341317053375,1,854.756703799118,-7.77749527730746,-7.02751870287961,0,115.619841503488
DCTN5,-11.9868350156029,-2.48007248222807,2,2774.88030000683,-0.830128269849795,2,5405.10553879959,-5.06396418095573,-2.01673317253646,1,4261.39157471857,-7.13451813905998,-7.02501810861678,3,210.270761856392
NDNL2,-5.84694944241674,2.08225129954145,2,2905.96940243869,-3.55951255777067,3,406.622581742069,-11.2118902372252,0.00563394197165377,0,7089.17929273848,-15.5422701980868,-7.00741975862875,2,89.6202102847509
NSMCE1,-8.93611539729351,-3.41280547473962,2,1238.47759943451,-1.95220315716679,1,1856.76703581442,-12.7989177215264,-3.24968014905489,2,1827.02565646664,-19.7115448398704,-6.96017771010981,1,154.128525975893
MCM5,-12.0900851583588,-0.308016100825196,0,8564.24333011868,-4.67431590463309,2,777.050126874123,-25.3964593721256,-4.61717700004826,3,682.200177448516,-25.9707866992136,-6.95897688177335,4,459.120562972709
FXN,-4.32605617822732,-4.23527064370067,2,638.31750132109,-3.55263658090367,3,328.194585115132,-9.18518482131026,-3.01300054646024,2,1157.39921486872,-12.6284800103447,-6.94084942140308,3,182.639300664163
GOLGA2,-0.544717658203686,-0.292108713702952,0,6432.6710695174,0.0666630117102214,0,9575.8589119496,-0.996841297027244,-1.01907442886265,0,3443.25719736202,-1.68264958615897,-6.9132479970502,1,155.171644747146
INO80B,-5.24503516536575,-3.58465586164925,2,1271.02659775308,-2.96557035899474,2,1056.77088979613,-12.246987354383,-3.11481154347056,2,1179.85912327565,-14.8048242315905,-6.80100544526692,3,351.741858343041
INTS3,-11.0729169366696,0.0737916620858516,0,7866.10817449516,1.25048482978734,0,6832.94141410103,-25.7900557471642,-3.20897586191865,1,1655.93702793284,-23.7568605658205,-6.75127340432733,2,197.93243281728
ATP5B,-10.4546539328642,1.01561781971742,0,15412.9842212892,-1.59754635547353,1,5166.11545347724,-14.3460177713834,-5.97960483438585,3,157.380458548529,-13.5249265988949,-6.7332757681291,0,153.032501959196
RPS20,-10.4483638808016,-3.70448963756445,1,1428.51653747186,-2.59175225158013,2,2219.79385040272,-17.8955502340234,-4.41670635167107,2,966.770557416505,-14.9361386578963,-6.73252031550412,0,151.369968338714
TXNDC15,-0.943652355182715,1.00958017668168,0,14702.9758223661,-0.532582462038922,0,2408.38003975887,-0.908589862074164,-0.238271002171272,0,6501.66777321298,-1.1316435518741499,-6.73127750126369,0,228.535521740558
NDC1,-7.47516247913449,2.83716493453638,0,16894.2190502908,0.204642641786128,1,9716.60453823951,-4.90372225052053,0.572327572376887,0,10659.1317393542,-5.00568220991452,-6.72044292477046,0,99.6522588291216
ZAR1L,0.892024104733974,0.878182041344683,0,8190.95167074735,1.0045365757118,0,14883.3729990565,-0.862036753306543,-0.740439996006216,0,5691.03184668467,-1.56332873617705,-6.70094426115963,3,278.04716864355
CLNS1A,-11.2205633224829,-2.33575949150741,2,1592.06349702127,-4.67287643855669,1,1480.11914064018,-29.6549286050063,-3.24196571915212,2,2523.18651435914,-26.8273320154294,-6.68092972339987,2,320.560865352937
PSMB2,-8.33464142009362,-2.58896352950697,2,1618.09761828376,-2.96162836048086,1,1731.84275605606,-10.1003524828321,-10.4549445928505,4,113.023045916935,-9.01685694464622,-6.67648658557933,1,265.434341707127
RPL19,-8.19663887807071,-1.45807788042054,0,2086.63688858529,-2.3623373421994,0,1662.64967073564,-18.76406359123,-7.25959436736621,3,458.614355776257,-18.910727686381,-6.6707951181745,2,401.224613644125
LAGE3,-7.12338419551041,-2.86241664346279,2,1669.76160867404,-2.79340463095682,3,877.030469339301,-19.8804470066925,2.07399051903014,0,16814.1499779199,-18.7887695763209,-6.6197250446578,2,638.376992759148
VPS72,-5.87336878291495,-1.22679877180963,1,5315.84545650323,1.079204401836,0,14772.2803308783,-23.0735988129784,-2.63994284425736,2,1347.5021488028,-24.315980537494,-6.6005677533229,4,202.756322265823
ATP5I,-0.867696498973425,-1.33196835368753,0,2286.76018558991,-0.0784643978912199,0,7391.36095696814,-10.8620904260503,-4.45871764288854,2,453.717209569518,-12.7349287623127,-6.5908196871727,0,221.478777476381
RFC1,-0.0752115491509047,-1.16113765517204,1,4657.4431851331,-3.68577959464183,2,728.173489677227,-14.5321753407104,-5.79492845727453,3,515.250519395642,-12.7676772720515,-6.56761572859196,4,446.242007718828
UBA6,-2.52399656441977,-3.17361078910493,3,673.284532837651,-4.4247300877354,3,250.481419014526,-2.8654235263592,-0.292141894642896,1,2100.57782920042,-2.5033450964467,-6.49984223143006,5,85.6995101515244
MDC1,-1.21791828132613,-0.779215335309501,1,2666.25309973574,-1.23366011153159,1,941.865286292438,-1.77419907311006,-0.268284514187012,0,6912.24317543352,-1.01576528576558,-6.49505519519469,4,88.8188040150249
RFC5,-13.325398370022,-2.81443210098336,2,2639.17973224985,-5.44408460829328,1,959.029531432068,-17.515394296635,-0.455827814049956,0,4569.74923996001,-16.5622586381804,-6.49079129118493,2,513.750437778233
ZNF496,-0.380770721313762,0.447170624830666,0,11037.9839035347,0.00884565015380018,0,7963.50399154677,0.468617651622494,-2.27020105490383,1,906.193667207881,0.0393658261837647,-6.49075060382197,1,460.118767379445
C14orf2,2.86761996369071,-1.53760100516712,1,3547.20075023931,-1.7415562067127,1,1885.89765003302,-0.767376752241603,0.467467079856482,0,4921.35450944659,-0.18481656498068,-6.44821157034821,0,54.7334763839344
RPP21,-9.01125013287102,-0.322141191807089,1,7055.32297800628,-0.416945854444283,1,7954.70140979378,-14.0017927778939,-2.10910014962364,2,2877.78894160545,-15.1964092562681,-6.44410727724038,1,235.871201145636
ELP6,-10.9574271903632,-0.486591854066459,0,5848.14863762117,-1.4032825370271,1,3939.91947390541,-1.60782093934242,0.426578967808292,0,11901.3816442534,-1.3003412395994,-6.43992720830416,0,855.238805653797
VARS2,-5.49648887742133,-2.33780122659132,2,644.809159332524,-2.55753458895662,2,1952.30760816459,-13.0688341312047,-8.92572579040642,5,39.3808834745797,-17.11679292932,-6.38253536559411,0,252.40937178205
DHX16,-7.48610528376431,-2.54727470405919,1,1790.84691371379,-3.93171915806397,2,659.156291052885,-21.224124672391,-3.14470534879954,2,1594.90325988932,-18.8187891887803,-6.36168371079629,4,315.315239970192
BUB1B,-5.36245525928997,-0.741815720768647,1,2643.97628077775,-3.01818955262897,2,381.302134946859,-25.5555387066074,0.876274948594061,2,9830.51456343334,-22.6102808046364,-6.36125869557318,1,282.513909566508
MCM9,-0.471820896251909,-1.44996073549807,1,2944.00912105472,-6.75402346361122,4,58.4998417216357,-0.810938977645742,-1.60883576953974,0,2069.68956860812,-0.424731929142768,-6.32578027627603,5,78.4501691942347
UROD,-10.2017055866767,-3.7170511901803,3,662.738518127559,-5.12129318387837,3,347.590928364349,-11.4095822239132,-5.77073330953866,2,766.727078373356,-12.3104014352756,-6.30469738610048,0,231.272518089663
HSD17B10,-7.69085299845571,-2.61887417410896,2,2116.47940228788,-1.99412323393382,1,3079.43463395733,-17.0997129737148,-7.41848104328159,4,146.28505016207,-19.9672369459976,-6.22753254330274,0,261.820555797077
ANAPC1,-10.3591771789467,0.0462152339488555,2,2440.15447199058,0.962696489978283,2,3008.20925186732,-24.7404519455147,0.533625208625772,0,15215.1852537891,-20.2796007704662,-6.22609394324274,1,352.391147920017
HBEGF,0.19752604618239,0.191394549369154,0,8006.09800009748,1.76019428698321,0,14678.959376258,-1.658104207387,0.12603946682507,0,10509.75717421,-2.13506046781169,-6.21662271926644,1,254.864949634413
SASS6,-9.37417685369576,-6.30279585153573,3,315.992916307586,-6.75861350194531,4,236.254346102965,-9.80961586618701,-2.10471740701133,1,3478.43420178358,-12.6063495439774,-6.20547101943366,2,207.018831865095
NBN,-0.960090401623082,-9.07250618196736,4,15.7244483652534,-9.42313848721643,3,21.2774961250178,-8.47734526183074,-3.30635482924181,1,1049.12519668475,-9.06957732289749,-6.19082678175365,2,347.275997312782
MRPS15,-3.13741507482104,-1.34509515867551,0,3829.46018010684,-2.2642432052476,1,3551.77656721439,-10.5722608479298,-6.25937243015601,4,136.23287667424,-11.9681123850866,-6.15769371489288,0,141.616135765346
IK,-5.19777181700189,-1.76731939826995,0,1682.48945739857,-0.617503522669255,0,4738.44879273477,-10.1890606708732,-3.82438005313676,2,819.624585241799,-9.4318673911898,-6.15454992671959,2,341.758730006222
UQCRB,-8.25813171103032,1.16355320026893,1,3794.7412552009,-2.79297239309734,3,1195.58636209727,-9.97044920265302,-8.26876007368324,5,72.4417288415722,-11.0635758822667,-6.14887028169318,1,286.788036462136
TTI1,-9.12030140240214,-1.98217190791165,1,5077.35053919759,-5.70735572196016,1,1816.96863805378,-17.9096160690955,1.15378538541461,0,16438.7188360747,-20.4041061549237,-6.13558811968309,3,247.686279515658
BRPF1,-1.91016674627047,-0.468872318466076,0,6518.77536952775,-0.176714082859697,0,7145.00314799286,-8.11009435897006,-0.265223211778119,1,5519.80931130812,-7.90662625115759,-6.1282252984204,0,88.3416470953532
PSME3,-2.18511273518295,-4.12877980318858,2,961.260783427488,-7.39589430920875,2,172.943926942016,-5.49409701164386,-2.41185653509403,1,2522.99901437847,-6.67134885890523,-6.11508438515786,0,153.602279516228
RBMX,-10.6442054859551,-0.668363068430758,1,6516.71834002178,-7.78224844072033,5,80.7573902056803,-18.7849655575144,-3.89649467294007,1,1249.98461314393,-18.2771828859412,-6.10052157374726,3,575.537491616368
ELAVL1,-1.0854897309384,-0.860029499046479,0,1509.37147415986,-5.0850921826188,4,109.67111130052,-3.17233358655331,-0.689054050305804,0,5760.91963988633,-2.08285908505438,-6.09866752703121,0,127.592289966299
CCP110,-3.26402819686288,-3.25685512514891,2,1178.12432450388,-3.40018835098569,2,569.621427086709,-9.59776564886234,2.15774589367128,0,18296.1300471699,-12.9296195646709,-6.08639530050271,1,205.756435986506
CEP63,-0.848510885948983,1.22860066959327,0,14767.3086753405,0.33944748813152,0,8529.68648951483,-1.33171092488595,-3.4027516532356,2,226.186913008988,-2.56527310023219,-6.08575703093839,2,78.0670035700878
PGD,-7.43205120127217,-4.40304899557543,3,557.330140024794,-4.10434274195494,3,762.43244765699,-6.83066776585171,-1.48992851439468,0,3118.18789743492,-9.13566203312862,-6.08062294584952,4,211.772599409227
STX17,0.526184277367639,0.599378935443381,0,13488.7646717841,-0.581878132107542,0,4921.01536648502,-1.85185642987265,-2.55482504788347,1,1435.77387340026,-1.93716870580499,-6.0741548843305,1,859.499754142201
TNFRSF4,-0.465869707262069,-0.939737276129407,0,2493.47082240745,0.300492933909541,0,10149.3654125199,-2.36064128265206,-1.88868128286112,1,1733.18406674024,-3.04183045204473,-6.06127368249595,0,484.787328729689
GIGYF2,-0.471815675538079,-0.0778278438229685,0,7710.83688894021,-1.32440183961122,1,2936.0392064644,-0.89147853422376,-2.5308582057893,1,1735.57538618033,-0.679831762855299,-6.02950518895001,0,83.8125069858375
SWSAP1,-0.157718971635649,-0.458644600731309,0,5683.97911365129,-1.67268690668045,0,2178.9965745117,-0.595211133463329,-1.36160097847749,0,2088.7255372656,-0.504549490927571,-6.02880146150874,0,101.740594204071
CAND1,-6.01989271363731,-6.61224919460959,4,137.739900753101,-0.23921669624318,1,8128.78832428048,-6.62298638453411,-0.570705962181081,0,4630.68966428722,-9.92979360142306,-6.0096688005538,5,194.217773657394
TIMM22,-10.2187821462035,-1.15929862468592,1,7720.09612998547,-1.28938604058541,1,2630.00736705614,-8.78493777646928,1.21112001535518,0,14552.1397169196,-12.9750287948726,-5.99071484316991,3,122.961320377908
MRPS33,-9.65006691746302,2.85185860237301,0,15563.1833103917,0.553296991177428,2,4665.70193642288,-12.0510944223247,-8.09585440782312,4,59.325785626899,-14.2523178639183,-5.98924955805066,0,316.743429343791
FBL,-7.20361219948554,-1.15766097571377,0,4210.95682006045,-0.194551660901652,0,10822.6484434668,-26.2607497404658,-1.54565350356882,1,2130.20217878525,-24.7041076882942,-5.98610208894879,1,718.697320438972
EXT1,-1.9441745694243,-0.317782359638586,0,7357.44488705316,0.281208199183134,0,10098.0668403585,-1.05133556187097,-2.04420470761708,1,1917.82550351713,-0.900435404939763,-5.97937773558389,0,145.118887830235
KCTD10,-9.48562835801588,-7.85014784982647,5,64.9346878478535,-3.85237776316633,2,3012.53763715079,-16.5909655424685,-6.03970631642604,3,338.397959187524,-17.4439516193284,-5.9484657766877,1,548.488189823506
GPKOW,-8.54268459758237,0.892833636916408,0,14358.4103013871,-0.689701981480125,1,8867.97226867586,-36.1743602221782,-6.0604169837221,2,817.353621539161,-29.3403186659459,-5.93645929494632,4,304.619523775704
WDR33,-12.5723338829708,-4.24096490886662,2,1128.16496092106,-6.04791300525395,4,278.612764261536,-20.1671211462511,0.156136945129294,1,5767.60821706383,-18.813961317798,-5.91475990461469,3,318.163240424284
APPL2,0.765953081502624,-2.66205981928533,1,1866.68166077808,-1.88185967374322,2,2401.16862213684,-1.69896984230755,-1.14328773838437,1,5121.0862309963,-2.79971746345062,-5.90102556007871,1,810.225130735578
XKR8,-0.568346593832015,1.11353874827432,0,14693.9389861014,0.721418400068383,0,11463.1764369537,-0.676178378044827,-0.0892382296813052,1,8303.29244277274,0.828207849702761,-5.89372468709012,1,1407.48286080715
NARS2,-6.45577068449271,0.68786461503728,0,14606.0524084695,-3.58832609463672,2,1348.91712339309,-13.6549010779999,-9.74411233796353,5,37.5155491073381,-16.0608558389413,-5.84324562503823,0,290.463942287798
CCBE1,2.17627928098255,-2.37960136195728,1,4751.81696953441,1.18571007696544,0,11104.3263890418,-1.92584075189371,-0.0754578618146305,0,10721.0633957426,0.0716987500291116,-5.8411032461463,1,354.494568705608
ORC5,-9.28593033074872,1.69936032885201,0,15798.5806076848,-4.05019711093441,1,2288.8438701814,-19.6189996498903,0.517168064765262,0,11589.860709314,-20.2776508185943,-5.82229044404099,3,1141.44161111477
PSMD4,-3.23788431490458,-0.194101432544505,0,8659.31777563147,-2.59349540969348,1,1977.06467856905,-10.6433358140875,-2.01506235206456,1,1797.83021514374,-10.9210862381123,-5.81704820449792,2,148.557762637774
KIAA1524,-1.13181249873185,-3.3317581854401,1,291.472337854844,-8.94571223180807,4,23.0960070058309,0.291833532792275,-3.7030451399632,1,476.994355231499,-0.317434903693908,-5.79623443550368,5,137.885573423186
IL31,2.03642991274729,-0.892550368769125,1,3627.3957813085,-0.90646021238492,0,5141.84659549243,1.9374246765331,-4.79985457007149,1,1178.34118732402,1.37877992768935,-5.7854989364478,0,261.942818164024
APEX2,0.66724865529571,-2.11386005049303,1,2097.1615904372,-2.1368182867133,0,1029.42089198259,-1.56173018609878,0.366708027127966,0,10313.4386772908,-1.92759275232986,-5.78549790842733,3,133.571513163306
C22orf46,-0.903092577826644,4.29253524443551,0,12877.058111983,-0.448191243964809,1,7551.83629766679,-10.0532114838022,-1.41946193720234,1,4266.20260979421,-11.9895800618091,-5.77625146630789,0,260.894086589881
MRPS23,-3.97097915650991,0.0639669478128402,1,6189.498160768,-3.55962400487329,2,348.935700230939,-11.1011349208185,-6.90876195418959,4,152.184045299909,-12.7892870787516,-5.77300489343941,0,188.203190603491
RSRC2,-0.322672168107752,-3.20605688607107,2,567.687512023355,-0.44914519584601,0,4426.59418094319,-14.2072066742128,-0.202911222456794,1,9505.95367195563,-15.4463820863883,-5.76961359945436,3,451.216240699495
ERCC6L,-10.1100025029817,0.325320858143586,1,13292.3467397626,-0.686689585707936,0,7993.91211901851,-19.0465660760939,-3.2326820874345,2,1943.72682740336,-24.7530684645957,-5.76194533541739,1,544.226583001866
PRPF19,-13.8154813800961,-1.17227963336429,1,3181.07396105765,-0.31469977630875,2,9627.75453093697,-22.1461416044272,-8.83012439747071,5,114.27368325733,-19.9702749431183,-5.75829595615068,1,252.416827162837
SF3B5,-13.5879575742539,-0.898325607186575,2,1931.5558563938,-3.36821767723472,3,862.171560446508,-19.6142681742707,-7.0430754434199,3,109.443581369411,-20.10781788524,-5.72877739654957,1,342.262557291771
BLM,-5.96761374355821,-0.809206623960572,1,6017.34202904601,-0.938288270188651,1,4146.4824531084,-10.1035368679584,-0.641773177423469,0,4410.64866955145,-12.4629366243039,-5.72417061005986,2,300.155386169898
ANAPC5,-7.21541797699496,0.564871252164591,1,14566.2461082639,0.0542933914242187,0,3927.70549265481,-23.8632230668212,-2.5797291881939,1,3493.86439815165,-22.0670168449424,-5.70076394412736,1,378.175207822051
ADAT2,-11.066292293769,-0.812794184336642,1,4689.87883273903,-1.19193237883363,0,4796.10130201791,-5.66632898026594,-2.55851195177747,1,2575.73696567116,-12.4051293770314,-5.68956740584794,0,378.908455738745
ATXN7L2,1.34467255413335,-0.763561765777424,0,3639.65083647126,0.35272710029271,0,11842.6044813084,0.157769291272441,-2.5603944286345,1,476.492590246686,-0.272227575712142,-5.68607329585042,1,285.012191947914
PLEKHA7,1.79294594033015,0.357418932210489,0,8358.88705098659,-0.0468793567739778,0,8451.73790709294,-1.25689899290083,-0.42321505873926,0,5269.80034217732,-2.25723309977819,-5.67078547862838,0,1299.80937836177
GLRX3,-2.51725525220579,-2.23748598879754,0,1450.2574068584,-7.18015728771732,4,49.8807826369952,-6.37388886471227,-0.12443086843185,0,6630.54433564397,-6.32971476965466,-5.66681101556655,2,336.893666904704
DNTTIP2,-7.96610451131491,-0.597246554178353,1,7613.06461950845,-2.42422745184821,1,4892.6834601536,-23.5050041206685,-10.3349978244614,4,82.8248107247071,-24.9496843560826,-5.64966883106138,2,721.596734104848
SLC7A6,0.204744266748083,0.262569061247799,0,11506.150067472,2.09308123434498,0,10227.6655007926,-1.49251046905986,-1.57061972914975,1,6577.63102151101,-0.966001387627507,-5.64484561126595,0,468.274767424688
EIF3I,-12.8303780297866,0.097043786794158,1,12302.7798680781,-3.06352814044452,2,3564.61602164812,-27.0696752695073,2.28033163694593,1,15668.3763513702,-24.5036123709483,-5.6445750729919,0,647.73224725243
FEN1,-5.21458777100444,-2.89597801951412,1,960.436153087393,-3.93513143456194,2,523.024675073679,-11.214896987124,1.44062963255986,0,15408.8714568293,-11.293475417379,-5.63440832394513,1,380.942737724152
LONP1,-11.7421892958819,-5.89596509795907,2,997.158842133421,-2.32269314105832,3,1043.82822342735,-18.738775752226,-0.978159757497829,0,3961.07570052443,-17.0996601546631,-5.63030525248772,0,207.243802449652
AP4M1,-0.386676636769331,0.922143179182062,0,6842.46528651902,0.71916602785214,0,12076.2019922412,-5.06449925927905,-2.51634817079191,1,1045.63897400302,-4.67743738404585,-5.59026888206509,2,153.133265637392
SLFN14,-0.362184762020853,0.842242571367635,0,13561.8673907081,-0.652379907797949,1,3202.39665339641,1.865526273852,-3.87337604237558,3,194.695909995546,1.95549839963189,-5.5789227730451,1,268.170971138587
RPS3,-10.5146952154795,-0.713376830142427,1,8933.05376829262,1.6843074608566,0,16173.4095898173,-8.75593575278442,-4.25287692216884,2,842.875541853595,-8.23717565926305,-5.54358315984706,2,1715.66831141649
ORC3,-8.7253688359288,-0.970621538746403,0,4112.31520636992,0.223074513462464,0,12800.09703438,-5.5612715407852,0.97737037481394,0,13312.3097044014,-7.74624700953403,-5.53732141501091,3,273.860105830032
GTF3C1,-11.1191248695805,0.495854030669295,1,9372.74949244526,0.356934566094432,0,10824.7697366698,-28.2646832535656,0.127069580043035,1,12826.4564797396,-27.1209113321449,-5.53171366485487,2,387.068575695301
ANAPC15,-5.34891723722546,-1.03988285711988,1,2852.25107240986,-2.4942273252547,3,1028.02270454833,-1.68801721738624,-1.4867409134494,1,5459.27019679355,-2.06884014583805,-5.52640851659084,1,1543.46373449629
SNRPA1,-9.93791017860271,-14.1712128353483,5,18.3590456482339,-5.0459744159258,2,1526.24085995649,-21.2599467394531,-1.71995936308621,1,4598.26670267165,-17.6018545283621,-5.50587394939317,3,984.734404071047
